pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist,is_borderline_massive,size_class,temp_zone,P_HABITABLE,P_ESI,P_TYPE,P_HABZONE_OPT,P_HABZONE_CON,hwc_habitable_label
Kepler-1988 b,Kepler-1988,Transit,2023,11.49500229,1.53,2.96,1105.0,6033.0,1.788,1.127,513.426,False,Super-Earth,Too Hot,0.0,0.28143754,Terran,0.0,0.0,Not habitable
TOI-813 b,TOI-813,Transit,2020,83.8911,6.71,36.4,610.0,5907.0,1.94,1.32,263.145,False,Giant,Too Hot,0.0,0.16624278,Neptunian,0.0,0.0,Not habitable
GJ 433 b,GJ 433,Radial Velocity,2013,7.3705,2.33,6.043,473.94,3461.0,0.5,0.48,9.06456,False,Sub-Neptune/Neptune,Too Hot,0.0,0.44372208,Superterran,0.0,0.0,Not habitable
HATS-58 A b,HATS-58 A,Transit,2019,4.2180896,12.273855,327.3649,1721.0,7175.0,1.433,1.461,403.591,False,Giant,Too Hot,0.0,0.073001737,Jovian,0.0,0.0,Not habitable
HR 5183 b,HR 5183,Radial Velocity,2019,27000.0,13.1,1052.01202717,171.0,5794.0,1.53,1.07,31.4607,False,Giant,Too Cold,0.0,0.08314438,Jovian,0.0,0.0,Not habitable
Kepler-1991 b,Kepler-1991,Transit,2023,13.26079792,1.47,2.76,760.0,5478.0,1.053,0.914,855.82,False,Super-Earth,Too Hot,0.0,0.30011222,Terran,0.0,0.0,Not habitable
Kepler-1471 c,Kepler-1471,Transit,2023,11.6044881,1.88,4.19,841.0,5533.0,1.166,0.934,978.678,False,Super-Earth,Too Hot,0.0,0.2808665,Superterran,0.0,0.0,Not habitable
GJ 180 b,GJ 180,Radial Velocity,2014,17.133,2.43,6.49,344.43,3371.0,0.413049,0.43,11.9407,False,Sub-Neptune/Neptune,Too Hot,0.0,0.66909381,Superterran,0.0,0.0,Not habitable
WASP-169 b,WASP-169,Transit,2019,5.6114118,14.616536,178.30263,1604.0,6110.0,2.011,1.337,627.066,False,Giant,Too Hot,0.0,0.0626477,Jovian,0.0,0.0,Not habitable
Kepler-1998 b,Kepler-1998,Transit,2023,3.03267135,0.6,0.156,1187.0,5640.0,0.921,0.962,340.965,False,Earth-sized,Too Hot,0.0,0.27374549,Subterran,0.0,0.0,Not habitable
Kepler-164 e,Kepler-164,Transit,2023,94.886902,4.24,16.7,429.0,5888.0,1.097,0.966,890.758,False,Sub-Neptune/Neptune,Too Hot,0.0,0.29731722,Neptunian,0.0,0.0,Not habitable
Kepler-1994 b,Kepler-1994,Transit,2023,4.61225043,0.51,0.087,1032.0,5495.0,0.961,0.932,241.991,False,Earth-sized,Too Hot,0.0,0.26074304,Miniterran,0.0,0.0,Not habitable
Kepler-1984 b,Kepler-1984,Transit,2023,1.992812339,6.81,37.3,675.0,3638.0,0.42,0.45,,False,Giant,Too Hot,0.0,0.14088464,Neptunian,0.0,0.0,Not habitable
GJ 433 d,GJ 433,Radial Velocity,2020,36.059,2.14,5.223,279.71,3461.0,0.5,0.48,9.06456,False,Sub-Neptune/Neptune,Temperate,2.0,0.74246005,Superterran,1.0,0.0,Optimistic sample
GJ 3082 b,GJ 3082,Radial Velocity,2020,11.949,2.79,8.2,457.53,3910.0,0.465216,0.47,16.6186,False,Sub-Neptune/Neptune,Too Hot,0.0,0.40317601,Superterran,0.0,0.0,Not habitable
WASP-175 b,WASP-175,Transit,2019,3.0652907,13.540472,314.6517,1571.0,6229.0,1.204,1.212,539.36,False,Giant,Too Hot,0.0,0.066576873,Jovian,0.0,0.0,Not habitable
Kepler-619 d,Kepler-619,Transit,2023,11.67894236,4.17,16.2,830.0,6122.0,0.964,1.041,900.678,False,Sub-Neptune/Neptune,Too Hot,0.0,0.18413748,Neptunian,0.0,0.0,Not habitable
Kepler-1126 c,Kepler-1126,Transit,2023,199.66876,1.45,2.7,305.0,5678.0,0.921,0.794,635.736,False,Super-Earth,Temperate,0.0,0.72064487,Terran,0.0,0.0,Not habitable
EPIC 249893012 b,EPIC 249893012,Transit,2020,3.5951,1.95,8.75,1616.0,5430.0,1.71,1.05,321.296,False,Super-Earth,Too Hot,0.0,0.25843827,Superterran,0.0,0.0,Not habitable
Kepler-1661 b,Kepler-1661,Transit,2020,175.06,3.87,17.0,243.0,5100.0,0.762,0.841,410.607,False,Sub-Neptune/Neptune,Temperate,0.0,0.57300033,Neptunian,1.0,1.0,Not habitable
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,Microlensing,2019,,14.3,140.0,,,,0.3,3730.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
Kepler-1987 c,Kepler-1987,Transit,2023,3.64830183,1.33,2.33,860.0,4769.0,0.714,0.799,595.683,False,Super-Earth,Too Hot,0.0,0.2963013,Terran,0.0,0.0,Not habitable
Kepler-1985 b,Kepler-1985,Transit,2023,3.42064689,2.27,5.77,1129.0,5370.0,0.966,0.877,,False,Sub-Neptune/Neptune,Too Hot,0.0,0.24484453,Superterran,0.0,0.0,Not habitable
Kepler-1987 b,Kepler-1987,Transit,2023,2.345863002,1.23,2.04,997.0,4769.0,0.714,0.799,595.683,False,Earth-sized,Too Hot,0.0,0.29499336,Terran,0.0,0.0,Not habitable
Kepler-1801 c,Kepler-1801,Transit,2023,116.583183,2.91,8.8,371.0,5738.0,0.981,0.936,839.332,False,Sub-Neptune/Neptune,Too Hot,0.0,0.51462551,Neptunian,0.0,0.0,Not habitable
EPIC 249893012 c,EPIC 249893012,Transit,2020,15.624,3.67,14.67,990.0,5430.0,1.71,1.05,321.296,False,Sub-Neptune/Neptune,Too Hot,0.0,0.19451622,Neptunian,0.0,0.0,Not habitable
EPIC 249893012 d,EPIC 249893012,Transit,2020,35.747,3.94,10.18,752.0,5430.0,1.71,1.05,321.296,False,Sub-Neptune/Neptune,Too Hot,0.0,0.20209233,Neptunian,0.0,0.0,Not habitable
WASP-180 A b,WASP-180 A,Transit,2019,3.409264,13.89916,286.047,1540.0,6600.0,1.19,1.3,253.985,False,Giant,Too Hot,0.0,0.065898031,Jovian,0.0,0.0,Not habitable
WASP-2 b,WASP-2,Transit,2007,2.152175,12.116929,295.89973,1311.0,5180.0,0.866,0.895,153.242,False,Giant,Too Hot,0.0,0.075282548,Jovian,0.0,0.0,Not habitable
Kepler-949 c,Kepler-949,Transit,2023,20.99757968,2.97,9.11,582.0,5211.0,0.895,0.817,486.105,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27455145,Neptunian,0.0,0.0,Not habitable
Kepler-311 d,Kepler-311,Transit,2023,232.040326,2.05,4.86,327.0,5903.0,1.156,0.974,778.654,False,Sub-Neptune/Neptune,Too Hot,0.0,0.57774218,Superterran,0.0,0.0,Not habitable
WASP-44 b,WASP-44,Transit,2011,2.423804,12.3299,276.5121,1337.0,5420.0,0.906,0.935,364.512,False,Giant,Too Hot,0.0,0.073998485,Jovian,0.0,0.0,Not habitable
WASP-45 b,WASP-45,Transit,2011,3.126089,10.603714,306.38812,1153.0,5150.0,0.855,0.85,211.196,False,Giant,Too Hot,0.0,0.085810718,Jovian,0.0,0.0,Not habitable
Kepler-1834 c,Kepler-1834,Transit,2023,0.766691517,1.22,1.98,1541.0,4821.0,0.788,0.765,500.395,False,Earth-sized,Too Hot,0.0,0.29062414,Terran,0.0,0.0,Not habitable
HATS-47 b,HATS-47,Transit,2020,3.9228038,12.520453,117.27927,852.9,4512.0,0.6564,0.674,300.67,False,Giant,Too Hot,0.0,0.083037241,Jovian,0.0,0.0,Not habitable
GJ 15 A c,GJ 15 A,Radial Velocity,2018,7600.0,6.67,36.0,46.14,3607.0,0.38,0.38,3.56228,False,Giant,Too Cold,0.0,0.12155438,Neptunian,0.0,0.0,Not habitable
Kepler-763 c,Kepler-763,Transit,2023,4.09667624,1.42,2.6,938.0,4999.0,0.843,0.8,962.459,False,Super-Earth,Too Hot,0.0,0.28882049,Terran,0.0,0.0,Not habitable
Kepler-347 d,Kepler-347,Transit,2023,85.517344,3.04,9.48,482.0,5592.0,1.451,1.0,1298.88,False,Sub-Neptune/Neptune,Too Hot,0.0,0.28468022,Neptunian,0.0,0.0,Not habitable
EPIC 248847494 b,EPIC 248847494,Transit,2018,3650.0,12.44199,4131.79,183.0,4898.0,2.7,0.9,551.886,True,Giant,Too Cold,0.0,0.21937694,Jovian,0.0,0.0,Not habitable
WASP-184 b,WASP-184,Transit,2019,5.1817,14.90797,181.1631,1480.0,6000.0,1.65,1.23,663.231,False,Giant,Too Hot,0.0,0.062073733,Jovian,0.0,0.0,Not habitable
WASP-185 b,WASP-185,Transit,2019,9.38755,14.01125,311.4734,1160.0,5900.0,1.5,1.12,279.35,False,Giant,Too Hot,0.0,0.067512295,Jovian,0.0,0.0,Not habitable
Kepler-290 d,Kepler-290,Transit,2023,0.764017553,0.86,0.566,1589.0,5142.0,0.755,0.84,694.627,False,Earth-sized,Too Hot,0.0,0.29218108,Terran,0.0,0.0,Not habitable
Kepler-549 d,Kepler-549,Transit,2023,24.61480613,4.2,16.4,586.0,5312.0,0.986,0.859,635.145,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22647234,Neptunian,0.0,0.0,Not habitable
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,Microlensing,2018,,6.45,34.0,,,,0.76,4530.0,False,Giant,,0.0,,Neptunian,0.0,0.0,Not habitable
Kepler-865 c,Kepler-865,Transit,2023,6.20920207,0.89,0.64,914.0,5440.0,0.885,0.782,586.137,False,Earth-sized,Too Hot,0.0,0.30205358,Terran,0.0,0.0,Not habitable
TOI-150.01,TOI-150,Transit,2019,5.857487,14.067295,797.7533,1404.5,6255.0,1.526,1.351,336.267,False,Giant,Too Hot,0.0,0.065636383,Jovian,0.0,0.0,Not habitable
GJ 682 c,GJ 682,Radial Velocity,2014,57.32,2.89,8.7,190.08,3028.0,0.298255,0.27,5.00671,False,Sub-Neptune/Neptune,Too Cold,0.0,0.29035929,Superterran,0.0,0.0,Not habitable
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,Microlensing,2019,,13.2,807.0,,,,0.34,4230.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
Kepler-2000 c,Kepler-2000,Transit,2023,20.6180348,1.57,3.09,359.0,3757.0,0.576,0.581,320.588,False,Super-Earth,Too Hot,0.0,0.47479902,Terran,0.0,0.0,Not habitable
Kepler-448 c,KOI-12,Transit Timing Variations,2017,2500.0,12.0,6992.26,184.72,6635.0,1.4,1.5,399.398,True,Giant,Too Cold,0.0,0.28140221,Jovian,0.0,0.0,Not habitable
MOA-bin-29 b,MOA-bin-29,Microlensing,2019,,14.1,190.0,,,,0.03,7120.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
TOI-4562 c,TOI-4562,Transit Timing Variations,2024,3990.0,12.8,1833.86990839,138.11,6096.0,1.152,1.192,339.605,False,Giant,Too Cold,,,,,,
HD 50554 d,HD 50554,Transit,2026,28.0694,1.41,10.4,651.11,5968.0,1.146,1.04,31.1664,False,Super-Earth,Too Hot,,,,,,
HD 97048 b,HD 97048,Disk Kinematics,2019,,13.3,794.575,63.44,10000.0,2.25,2.4,183.857,False,Giant,Too Cold,0.0,0.069833612,Jovian,0.0,0.0,Not habitable
7 CMa b,7 CMa,Radial Velocity,2011,735.1,13.4,587.9855,387.33,4826.0,4.87,1.34,19.8101,False,Giant,Too Hot,0.0,0.26636555,Jovian,0.0,0.0,Not habitable
Kepler-1983 b,Kepler-1983,Transit,2023,7.32851947,2.33,6.04,807.0,5135.0,0.874,0.812,424.428,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25714767,Superterran,0.0,0.0,Not habitable
NGTS-8 b,NGTS-8,Transit,2019,2.4997,12.21781,295.5819,1345.0,5241.0,0.98,0.89,428.976,False,Giant,Too Hot,0.0,0.074699599,Jovian,0.0,0.0,Not habitable
EPIC 205950854 c,K2-168,Transit,2019,8.050722,1.31,2.27,960.6,5502.7,0.83,0.877,243.935,False,Super-Earth,Too Hot,0.0,0.2983761,Terran,0.0,0.0,Not habitable
7 CMa c,7 CMa,Radial Velocity,2019,996.0,13.9,276.5121,350.0,4826.0,4.87,1.34,19.8101,False,Giant,Too Hot,0.0,0.31679824,Jovian,0.0,0.0,Not habitable
Kepler-1990 c,Kepler-1990,Transit,2023,4.06844957,0.98,0.904,1170.0,5751.0,1.071,1.028,392.739,False,Earth-sized,Too Hot,0.0,0.29559565,Terran,0.0,0.0,Not habitable
HD 220197 b,HD 220197,Radial Velocity,2018,1728.0,9.32,63.566,164.22,5683.0,0.98,0.91,64.411,False,Giant,Too Cold,0.0,0.21609308,Jovian,0.0,0.0,Not habitable
K2-43 c,K2-43,Transit,2019,2.198884,2.42,6.44,1093.7,3840.6,0.542,0.571,182.536,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25015655,Superterran,0.0,0.0,Not habitable
Kepler-763 d,Kepler-763,Transit,2023,6.50327035,1.67,3.43,804.0,4999.0,0.843,0.8,962.459,False,Super-Earth,Too Hot,0.0,0.28275864,Superterran,0.0,0.0,Not habitable
Kepler-1162 c,Kepler-1162,Transit,2023,59.284064,1.81,3.93,401.0,5225.0,0.859,0.861,940.211,False,Super-Earth,Too Hot,0.0,0.45695539,Superterran,0.0,0.0,Not habitable
HD 213885 b,HD 213885,Transit,2019,1.008035,1.745,8.83,2128.0,5978.0,1.1011,1.068,48.0883,False,Super-Earth,Too Hot,0.0,0.26771445,Superterran,0.0,0.0,Not habitable
Kepler-896 c,Kepler-896,Transit,2023,29.5422566,3.15,10.1,515.0,5510.0,0.803,0.877,2334.93,False,Sub-Neptune/Neptune,Too Hot,0.0,0.21678579,Neptunian,0.0,0.0,Not habitable
Kepler-1982 b,Kepler-1982,Transit,2023,3.82315697,0.77,0.381,1282.0,6202.0,1.122,1.213,558.855,False,Earth-sized,Too Hot,0.0,0.28850515,Subterran,0.0,0.0,Not habitable
HD 213885 c,HD 213885,Radial Velocity,2019,4.78503,4.71,19.95,1265.4,5978.0,1.1011,1.068,48.0883,False,Sub-Neptune/Neptune,Too Hot,0.0,0.15951426,Neptunian,0.0,0.0,Not habitable
HAT-P-69 b,HAT-P-69,Transit,2019,4.7869491,18.786284,1137.8314,1930.0,7394.0,1.926,1.648,341.263,False,Giant,Too Hot,0.0,0.049648215,Jovian,0.0,0.0,Not habitable
Kepler-2000 b,Kepler-2000,Transit,2023,6.383159135,2.73,7.9,530.0,3757.0,0.576,0.581,320.588,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26445684,Neptunian,0.0,0.0,Not habitable
TOI-763 c,TOI-763,Transit,2020,12.2737,2.63,9.32,800.0,5450.0,0.897,0.917,95.1274,False,Sub-Neptune/Neptune,Too Hot,0.0,0.24334499,Neptunian,0.0,0.0,Not habitable
TOI-905 b,TOI-905,Transit,2020,3.739494,13.125739,211.99261,1192.0,5570.0,0.918,0.968,158.649,False,Giant,Too Hot,0.0,0.071286988,Jovian,0.0,0.0,Not habitable
TOI-564 b,TOI-564,Transit,2020,1.651144,11.43318,464.98529,1714.0,5640.0,1.088,0.998,199.581,False,Giant,Too Hot,0.0,0.077668164,Jovian,0.0,0.0,Not habitable
Kepler-29 b,Kepler-29,Transit,2011,10.33974,2.55,5.0,777.0,5378.0,0.732,0.761,832.532,False,Sub-Neptune/Neptune,Too Hot,0.0,0.24970624,Neptunian,0.0,0.0,Not habitable
Kepler-1674 b,Kepler-1674,Transit,2020,62.5611,3.2057749,10.4,417.0,5473.91,0.877273,0.96,1012.48,False,Sub-Neptune/Neptune,Too Hot,0.0,0.35587128,Neptunian,0.0,0.0,Not habitable
Kepler-1675 b,Kepler-1675,Transit,2020,63.0382,3.12483349,9.93,465.0,5853.19,1.12865,1.06,651.117,False,Sub-Neptune/Neptune,Too Hot,0.0,0.28589243,Neptunian,0.0,0.0,Not habitable
HD 108236 b,HD 108236,Transit,2020,3.795963,1.615,3.24,1099.0,5660.0,0.877,0.869,64.5978,False,Super-Earth,Too Hot,0.0,0.27757026,Superterran,0.0,0.0,Not habitable
HD 164922 c,HD 164922,Radial Velocity,2016,75.74,3.66,13.0,400.5,5390.0,0.946,0.926,22.0016,False,Sub-Neptune/Neptune,Too Hot,0.0,0.35021304,Neptunian,0.0,0.0,Not habitable
KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,Microlensing,2020,,3.19,10.28,,,,0.76,3320.0,False,Sub-Neptune/Neptune,,0.0,,Neptunian,0.0,0.0,Not habitable
HD 108236 e,HD 108236,Transit,2020,19.590025,3.083,9.71,636.0,5660.0,0.877,0.869,64.5978,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23835557,Neptunian,0.0,0.0,Not habitable
WASP-150 b,WASP-150,Transit,2020,5.644207,11.99363,2688.8418,1460.0,6218.0,1.651,1.394,527.995,False,Giant,Too Hot,0.0,0.07508595,Jovian,0.0,0.0,Not habitable
NGTS-13 b,NGTS-13,Transit,2021,4.119027,12.800678,1538.2972,1605.0,5819.0,1.788,1.3,647.595,False,Giant,Too Hot,0.0,0.070612847,Jovian,0.0,0.0,Not habitable
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,Microlensing,2010,,9.64,67.3,,,,0.524,7050.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
Kepler-1685 b,Kepler-1685,Transit,2020,20.4905,2.57673985,7.16,625.0,5484.0,0.835451,0.96,1141.89,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27520296,Neptunian,0.0,0.0,Not habitable
Kepler-1686 b,Kepler-1686,Transit,2020,9.30987,1.42553017,2.62,913.0,5714.96,1.19951,1.02,729.823,False,Super-Earth,Too Hot,0.0,0.28958257,Terran,0.0,0.0,Not habitable
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,Microlensing,2020,,13.2,836.0,,,,0.64,4880.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,Microlensing,2020,,14.2,160.0,,,,0.7,3950.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,Microlensing,2020,,12.4,3585.0,,,,0.81,3930.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
NGTS-14 A b,NGTS-14 A,Transit,2021,3.5357173,4.976796,29.24036,1143.0,5187.0,0.842,0.898,322.148,False,Sub-Neptune/Neptune,Too Hot,0.0,0.15456246,Neptunian,0.0,0.0,Not habitable
HD 13808 b,HD 13808,Radial Velocity,2021,14.1815,3.35,11.2,661.56,5035.0,0.781,0.771,28.2305,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23235505,Neptunian,0.0,0.0,Not habitable
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,Microlensing,2020,,14.3,138.0,,,,0.077,7070.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,Microlensing,2020,,12.9,1400.0,,,,0.42,7600.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
Kepler-1687 b,Kepler-1687,Transit,2020,5.77954,1.65623882,3.38,598.0,4132.0,0.726119,0.65,417.014,False,Super-Earth,Too Hot,0.0,0.29913405,Superterran,0.0,0.0,Not habitable
Kepler-1689 b,Kepler-1689,Transit,2020,8.483,0.94678642,0.799,879.0,5731.43,0.996208,1.023,294.122,False,Earth-sized,Too Hot,0.0,0.30191022,Terran,0.0,0.0,Not habitable
Kepler-462 b,Kepler-462,Transit,2016,84.6866,3.0,53.9,611.0,7500.0,1.57,1.59,596.625,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23488035,Neptunian,0.0,0.0,Not habitable
HD 4760 b,HD 4760,Radial Velocity,2021,434.0,12.3,4417.837,1198.67,4076.0,42.4,1.05,537.873,True,Giant,Too Hot,0.0,0.073734713,Jovian,0.0,0.0,Not habitable
HD 110113 c,HD 110113,Radial Velocity,2021,6.744,2.11384817,10.5,990.0,5732.0,0.968,0.997,106.307,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25559301,Neptunian,0.0,0.0,Not habitable
HD 96992 b,HD 96992,Radial Velocity,2021,514.0,13.7,362.3262,557.72,4725.0,7.43,0.96,396.082,False,Giant,Too Hot,0.0,0.11310217,Jovian,0.0,0.0,Not habitable
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,Microlensing,2020,,12.9,1400.0,,,,1.09,3460.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,Microlensing,2020,,8.39,53.1,,,,0.4,6320.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
Kepler-1691 b,Kepler-1691,Transit,2020,3.8482,1.83470985,4.02,1283.0,6000.0,1.13152,1.11,1267.67,False,Super-Earth,Too Hot,0.0,0.2650781,Superterran,0.0,0.0,Not habitable
Kepler-1692 b,Kepler-1692,Transit,2020,5.95966,1.11177184,1.42,897.0,5146.0,0.866139,0.87,591.019,False,Earth-sized,Too Hot,0.0,0.30421807,Terran,0.0,0.0,Not habitable
EPIC 201170410.02,EPIC 201170410,Transit,2020,6.7987,1.047,1.15,500.03,3648.0,0.282,0.287,134.0,False,Earth-sized,Too Hot,0.0,0.41742203,Terran,0.0,0.0,Not habitable
Kepler-160 d,Kepler-160,Transit Timing Variations,2020,30.0,,100.0,676.54,5471.0,1.118,1.003,937.013,False,,Too Hot,0.0,0.10245048,Jovian,0.0,0.0,Not habitable
Kepler-160 c,Kepler-160,Transit,2014,13.699429,3.76,13.6,771.0,5471.0,1.118,1.003,937.013,False,Sub-Neptune/Neptune,Too Hot,0.0,0.19954879,Neptunian,0.0,0.0,Not habitable
Kepler-1694 b,Kepler-1694,Transit,2020,3.89526,1.17986031,1.76,956.0,4954.0,0.756284,0.82,513.329,False,Earth-sized,Too Hot,0.0,0.29957983,Terran,0.0,0.0,Not habitable
Kepler-716 c,Kepler-716,Transit,2020,3.96999,1.39281536,2.52,992.0,5012.0,0.742183,0.83,635.009,False,Super-Earth,Too Hot,0.0,0.29278039,Terran,0.0,0.0,Not habitable
EPIC 201757695.02,EPIC 201757695,Transit,2020,2.0478,0.90819,0.688,1025.29,4520.0,0.655,0.727,577.6,False,Earth-sized,Too Hot,0.0,0.29492741,Terran,0.0,0.0,Not habitable
HD 110082 b,HD 110082,Transit,2021,10.18271,3.2,10.3,957.2,6200.0,1.19,1.21,105.096,False,Sub-Neptune/Neptune,Too Hot,0.0,0.20990088,Neptunian,0.0,0.0,Not habitable
Kepler-1664 b,Kepler-1664,Transit,2020,14.3868,3.03320653,9.45,776.0,5735.81,1.072,0.944,626.691,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22248324,Neptunian,0.0,0.0,Not habitable
Kepler-1001 c,Kepler-1001,Transit,2020,9.18186,1.57799279,3.11,804.0,5376.0,0.836475,0.93,928.978,False,Super-Earth,Too Hot,0.0,0.29359262,Terran,0.0,0.0,Not habitable
TOI-954 b,TOI-954,Transit,2020,3.6849729,9.550068,55.30242,1526.0,5710.0,1.892,1.201,238.768,False,Giant,Too Hot,0.0,0.090618599,Jovian,0.0,0.0,Not habitable
K2-329 b,K2-329,Transit,2020,12.4551225,8.675766,82.6358,650.0,5282.0,0.822,0.901,233.237,False,Giant,Too Hot,0.0,0.12081162,Jovian,0.0,0.0,Not habitable
HATS-49 b,HATS-49,Transit,2020,4.1480467,8.574885,112.19399,834.8,4405.0,0.6977,0.7133,324.413,False,Giant,Too Hot,0.0,0.11188267,Jovian,0.0,0.0,Not habitable
TYC 8998-760-1 c,TYC 8998-760-1,Imaging,2020,,12.3299,1906.98,1240.0,4573.0,1.02,1.0,94.6177,False,Giant,Too Hot,0.0,0.071986154,Jovian,0.0,0.0,Not habitable
Wendelstein-1 b,Wendelstein-1,Transit,2020,2.663416,11.5609626,188.15536,2198.0,4251.0,0.61,0.65,305.3,False,Giant,Too Hot,0.0,0.083564921,Jovian,0.0,0.0,Not habitable
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,Microlensing,2014,,13.2,871.0,,,,0.88,6720.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,Microlensing,2019,,13.3,700.0,,,,0.49,7100.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,Microlensing,2019,,12.5,3020.0,,,,0.29,3220.0,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
BD-11 4672 c,BD-11 4672,Radial Velocity,2020,74.2,4.04,15.37,320.21,4550.0,0.639,0.651,27.1665,False,Sub-Neptune/Neptune,Too Hot,0.0,0.52005613,Neptunian,0.0,0.0,Not habitable
BD-11 4672 b,BD-11 4672,Radial Velocity,2014,1634.0,14.1,206.5895,114.17,4550.0,0.639,0.651,27.1665,False,Giant,Too Cold,0.0,0.092851813,Jovian,0.0,0.0,Not habitable
HIP 65 A b,HIP 65 A,Transit,2020,0.9809734,22.75427,1021.18779,1411.0,4590.0,0.7242,0.781,61.7856,False,Giant,Too Hot,0.0,0.042747978,Jovian,0.0,0.0,Not habitable
TOI-481 b,TOI-481,Transit,2020,10.33111,11.09691,486.2799,1370.0,5735.0,1.66,1.14,179.366,False,Giant,Too Hot,0.0,0.082638,Jovian,0.0,0.0,Not habitable
TIC 237913194 b,TIC 237913194,Transit,2020,15.168865,12.520453,617.22586,974.0,5788.0,1.088,1.026,306.063,False,Giant,Too Hot,0.0,0.081586221,Jovian,0.0,0.0,Not habitable
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,Microlensing,2020,,13.9,250.0,,,,0.1,,False,Giant,,0.0,,Jovian,0.0,0.0,Not habitable
TOI-157 b,TOI-157,Transit,2020,2.0845435,14.414774,375.0394,1588.0,5404.0,1.167,0.948,355.683,False,Giant,Too Hot,0.0,0.063626305,Jovian,0.0,0.0,Not habitable
TOI-169 b,TOI-169,Transit,2020,2.2554477,12.172974,251.40353,1715.0,5880.0,1.288,1.147,407.84,False,Giant,Too Hot,0.0,0.073547287,Jovian,0.0,0.0,Not habitable
Kepler-1700 b,Kepler-1700,Transit,2020,234.239,2.90129941,8.76,329.0,6031.0,1.0937,1.12,717.597,False,Sub-Neptune/Neptune,Too Hot,0.0,0.54235514,Neptunian,0.0,0.0,Not habitable
Kepler-1666 b,Kepler-1666,Transit,2020,25.8476,2.88273782,8.66,672.0,6293.0,1.14586,1.23,1379.37,False,Sub-Neptune/Neptune,Too Hot,0.0,0.2350091,Neptunian,0.0,0.0,Not habitable
Gl 686 b,Gl 686,Radial Velocity,2018,15.53,2.46,6.624,379.0,3656.0,0.427,0.426,8.15728,False,Sub-Neptune/Neptune,Too Hot,0.0,0.50294696,Superterran,0.0,0.0,Not habitable
HD 180617 b,HD 180617,Radial Velocity,2018,105.911,3.53,12.214,201.8,3534.0,0.481,0.484,5.91059,False,Sub-Neptune/Neptune,Temperate,0.0,0.43732084,Neptunian,1.0,1.0,Not habitable
HD 158259 e,HD 158259,Radial Velocity,2020,7.951,2.34,6.08,,5801.89,1.21,1.08,27.0498,False,Sub-Neptune/Neptune,,0.0,0.24323678,Superterran,0.0,0.0,Not habitable
HD 158259 c,HD 158259,Radial Velocity,2020,3.432,2.23,5.6,,5801.89,1.21,1.08,27.0498,False,Sub-Neptune/Neptune,,0.0,0.24504847,Superterran,0.0,0.0,Not habitable
HATS-37 A b,HATS-37 A,Transit,2020,4.3315366,6.792654,31.46517,1085.0,5326.0,0.877,0.843,211.896,False,Giant,Too Hot,0.0,0.12383634,Neptunian,0.0,0.0,Not habitable
