pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist
K2-72 d,K2-72,Transit,2016,7.760178,1.01,1.01,416.92,3360.47,0.330989,0.271365,66.4321
K2-81 b,K2-81,Transit,2016,6.102325,1.97,4.54,739.23,4674.13,0.634663,0.745273,252.318
WASP-81 b,WASP-81,Transit,2017,2.7164762,16.017661,231.69807,1623.0,5870.0,1.283,1.08,398.505
HD 177565 b,HD 177565,Radial Velocity,2017,44.505,4.0,15.1,539.21,5627.0,0.971489,1.0,16.9179
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,Microlensing,2017,,2.48,6.7,,,,0.1,7210.0
K2-201 c,K2-201,Transit,2018,22.779878,3.28568401,10.8,,5507.0,0.878161,0.956055,197.932
K2-201 b,K2-201,Transit,2018,1.05979,1.40006712,2.54,,5507.0,0.878161,0.956055,197.932
GJ 1148 b,GJ 1148,Radial Velocity,2010,41.38,11.9,96.7,232.94,3287.0,0.358519,0.344045,11.0143
HD 17674 b,HD 17674,Radial Velocity,2017,623.8,13.9,276.5121,259.52,5904.0,1.18,0.98,44.4264
HATS-22 b,HATS-22,Transit,2017,4.7228124,10.682177,870.8542,858.0,4803.0,0.689,0.759,229.518
TYC 4282-00605-1 b,TYC 4282-00605-1,Radial Velocity,2017,101.54,12.4,3426.2074,1285.1,4300.0,16.21,0.97,464.128
K2-206 b,K2-206,Transit,2018,18.294549,2.79522879,8.22,,5043.0,0.758046,0.789481,244.443
K2-207 b,K2-207,Transit,2018,12.48749,2.60585269,7.3,,5522.0,0.928158,0.941851,363.064
K2-132 b,K2-132,Transit,2017,9.1751,14.5717,155.7367,1586.0,4840.0,3.85,1.08,609.818
WASP-153 b,WASP-153,Transit,2017,3.332609,17.37395,123.9537,1700.0,5914.0,1.73,1.336,610.176
HATS-23 b,HATS-23,Transit,2017,2.1605156,20.84874,467.2101,1654.0,5780.0,1.199,1.121,639.004
HD 219134 b,HD 219134,Radial Velocity,2015,3.092926,1.602,4.74,1015.0,4699.0,0.778,0.81,6.53127
HD 40956 b,HD 40956,Radial Velocity,2017,578.6,13.2,858.141,580.56,4869.0,8.56,2.0,116.593
Ross 128 b,Ross 128,Radial Velocity,2017,9.8658,1.11,1.4,301.0,3192.0,0.1967,0.168,3.37454
K2-219 b,K2-219,Transit,2018,3.901287,1.34762583,2.38,,5753.0,1.189232,1.021545,325.4
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,Microlensing,2017,,14.1,200.0,,,,0.46,6300.0
HD 34445 c,HD 34445,Radial Velocity,2017,214.67,8.42,53.5,390.12,5836.0,1.38,1.07,46.0907
HD 219134 d,HD 219134,Radial Velocity,2015,46.859,1.61,16.17,410.5,4699.0,0.778,0.81,6.53127
HD 219134 f,HD 219134,Radial Velocity,2015,22.717,1.31,7.3,522.6,4699.0,0.778,0.81,6.53127
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,Microlensing,2017,1220.0,12.3,4253.0,,,,0.88,6770.0
HD 113996 b,HD 113996,Radial Velocity,2017,610.2,12.7,2002.329,798.69,4181.0,25.11,1.49,116.334
K2-213 b,K2-213,Transit,2018,8.13087,1.51398464,2.9,,5794.0,1.20424,1.069596,389.702
K2-215 b,K2-215,Transit,2018,8.269648,2.12381238,5.16,,5704.0,0.974398,0.999987,403.964
HD 34445 d,HD 34445,Radial Velocity,2017,117.87,6.07,30.7,476.32,5836.0,1.38,1.07,46.0907
HD 34445 g,HD 34445,Radial Velocity,2017,5700.0,13.6,120.6,131.09,5836.0,1.38,1.07,46.0907
Kepler-20 g,Kepler-20,Radial Velocity,2016,34.94,4.71,19.96,524.0,5495.0,0.9639,0.948,282.563
NGC 2682 Sand 978 b,NGC 2682 Sand 978,Radial Velocity,2017,511.21,13.3,692.8694,,4200.0,21.017414,1.37,821.918
Kepler-80 g,Kepler-80,Transit,2017,14.64558,1.13,0.065,418.0,4540.0,0.678,0.83,369.451
K2-217 b,K2-217,Transit,2018,14.074524,3.57854073,12.5,,5967.0,1.333718,1.102661,381.878
K2-218 b,K2-218,Transit,2018,8.679885,2.56948149,7.13,,5757.0,1.008231,1.047488,394.083
GJ 3293 c,GJ 3293,Radial Velocity,2015,122.6196,4.87,21.09,176.62,3466.0,0.404,0.42,20.1903
GJ 3293 b,GJ 3293,Radial Velocity,2015,30.5987,5.19,23.54,280.54,3466.0,0.404,0.42,20.1903
Wolf 1061 b,Wolf 1061,Radial Velocity,2015,4.8869,1.21,1.91,461.1,3342.0,0.307,0.294,4.30592
K2-80 d,K2-80,Transit,2018,28.867253,2.55211506,7.04,,5377.0,0.841458,0.913111,200.802
Kepler-1652 b,Kepler-1652,Transit,2017,38.09722,1.6,3.19,268.0,3638.0,0.382,0.404,252.0
Wolf 1061 c,Wolf 1061,Radial Velocity,2015,17.8719,1.66,3.41,299.3,3342.0,0.307,0.294,4.30592
PSR J2322-2650 b,PSR J2322-2650,Pulsar Timing,2017,0.322963997,13.9,252.643067,,,,1.4,230.0
HATS-50 b,HATS-50,Transit,2017,3.8297015,12.66617,123.9537,1275.39,5990.0,1.117,1.168,756.742
tau Cet f,tau Cet,Radial Velocity,2017,636.13,1.81,3.93,201.97,5310.0,0.83,0.783,3.60304
WASP-91 b,WASP-91,Transit,2017,2.798581,11.54527,425.8922,1160.0,4920.0,0.86,0.84,149.942
HD 9174 b,HD 9174,Radial Velocity,2016,1179.0,13.7,352.7913,234.3,5577.0,1.67,1.03,81.4893
HD 68402 b,HD 68402,Radial Velocity,2016,1103.0,12.6,2510.8444153,196.26,5950.0,1.02,1.12,78.4293
GJ 3138 b,GJ 3138,Radial Velocity,2017,1.22003,1.18,1.78,902.98,3717.0,0.5,0.681,28.4712
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,Microlensing,2017,,12.6,2700.0,,,,0.49,5300.0
WASP-105 b,WASP-105,Transit,2017,7.87288,10.76064,572.094,900.0,5070.0,0.9,0.89,169.272
HD 147873 c,HD 147873,Radial Velocity,2016,491.54,13.3,731.009,373.68,5972.0,2.29,1.38,109.055
HD 128356 b,HD 128356,Radial Velocity,2016,298.2,13.9,282.8687,232.36,4875.0,0.85,0.65,26.1548
GJ 3138 d,GJ 3138,Radial Velocity,2017,257.8,3.23,10.5,151.7,3717.0,0.5,0.681,28.4712
TYC 3318-01333-1 b,TYC 3318-01333-1,Radial Velocity,2018,562.0,13.1,1086.9786,470.43,4776.0,5.9,1.19,490.61
GJ 625 b,GJ 625,Radial Velocity,2017,14.628,1.49,2.82,335.59,3499.0,0.31,0.3,6.47249
GJ 3323 c,GJ 3323,Radial Velocity,2017,40.54,1.32,2.31,147.8,3159.0,0.119,0.164,5.37484
BD+48 740 b,BD+48 740,Radial Velocity,2018,733.0,13.5,540.311,538.94,4534.0,10.33,1.09,666.589
K2-21 b,K2-21,Transit,2015,9.325038,1.84,4.04,500.0,4222.06,0.646783,0.676023,83.6448
K2-4 b,K2-4,Transit,2015,10.003417,2.1,5.06,563.0,4014.73,0.569359,0.635026,231.828
K2-21 c,K2-21,Transit,2015,15.50192,2.49,6.76,420.0,4222.06,0.646783,0.676023,83.6448
WASP-141 b,WASP-141,Transit,2016,3.310651,13.56289,854.9627,1540.0,5900.0,1.37,1.25,516.543
K2-31 b,K2-31,Transit,2016,1.25785,11.88154,563.83042,1688.0,5280.0,0.78,0.91,110.527
GJ 3293 e,GJ 3293,Radial Velocity,2017,13.2543,1.63,3.28,370.79,3466.0,0.404,0.42,20.1903
GJ 3293 d,GJ 3293,Radial Velocity,2017,48.1345,2.67,7.6,241.22,3466.0,0.404,0.42,20.1903
K2-149 b,K2-149,Transit,2018,11.332,1.64,3.33,472.41,3745.0,0.568,0.595,123.676
KELT-21 b,KELT-21,Transit,2018,3.6127647,17.777474,1242.7153,2051.0,7598.0,1.638,1.458,470.878
K2-125 b,K2-125,Transit,2017,21.750264,2.18,5.39,321.22,3654.47,0.402049,0.494727,124.156
V830 Tau b,V830 Tau,Radial Velocity,2016,4.927,14.0,222.481,1213.95,4250.0,2.0,1.0,130.111
HATS-31 b,HATS-31,Transit,2016,3.37796,18.38276,279.6904,1823.0,6050.0,1.87,1.275,773.974
Kepler-150 f,Kepler-150,Transit,2017,637.2093,3.64,12.9,227.77,5528.0,0.905339,0.97,891.092
Qatar-3 b,Qatar-3,Transit,2017,2.5079204,12.285064,1369.8473,1681.0,6007.0,1.272,1.145,735.601
K2-160 b,K2-160,Transit,2018,3.705871,3.17824034,10.2,,5649.0,0.913754,0.982829,315.363
K2-128 b,K2-128,Transit,2017,5.675819,1.42,2.6,803.1,4469.51,0.777569,0.711248,114.637
HATS-34 b,HATS-34,Transit,2016,2.1061607,16.02887,299.07803,1445.0,5380.0,0.98,0.955,508.842
KELT-18 b,KELT-18,Transit,2017,2.8717518,17.59813,375.0394,2085.0,6670.0,1.908,1.524,321.376
K2-163 b,K2-163,Transit,2018,6.673117,2.46610713,6.65,,4937.0,0.762201,0.826112,208.529
K2-165 b,K2-165,Transit,2018,2.354992,1.27443657,2.17,,5185.0,0.803827,0.834847,134.591
K2-35 c,K2-35,Transit,2016,5.608352,1.93,4.38,766.0,4402.71,0.619575,0.701968,252.596
HATS-35 b,HATS-35,Transit,2016,1.8209993,16.409976,388.38826,2037.0,6300.0,1.433,1.317,514.555
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,Microlensing,2017,,1.11,1.43,,,,0.078,3910.0
K2-175 b,K2-175,Transit,2018,9.525988,2.03803688,4.81,,5909.0,1.420038,1.094693,247.266
K2-165 c,K2-165,Transit,2018,4.382745,1.55409035,3.03,,5185.0,0.803827,0.834847,134.591
K2-116 b,K2-116,Transit,2017,4.655411,0.69,0.257,783.03,4348.35,0.6694,0.694512,49.3855
K2-102 b,K2-102,Transit,2016,9.915615,1.3,2.24,,4695.0,0.71,0.77,188.175
XO-6 b,XO-6,Transit,2016,3.7650007,23.20263,1398.452,1577.0,6720.0,1.93,1.47,235.479
HD 6434 b,HD 6434,Radial Velocity,2003,21.998,14.2,155.7367,786.83,5769.0,1.12,1.1,42.358
HD 68988 b,HD 68988,Radial Velocity,2001,6.27711,13.4,626.1251,1179.39,5932.0,1.19,1.28,60.8447
HD 220074 b,HD 220074,Radial Velocity,2012,672.09998,12.2,5288.6912,1069.88,3787.0,54.92,2.2,324.54
WASP-58 b,WASP-58,Transit,2012,5.01718,16.02887,308.2951,1270.0,5800.0,1.22,1.06,290.404
K2-231 b,K2-231,Transit,2018,13.841901,2.5,6.8,,5695.0,0.95,1.01,321.215
HATS-39 b,HATS-39,Transit,2018,4.5776348,17.59813,200.2329,1645.0,6572.0,1.621,1.379,878.521
HD 137388 b,HD 137388,Radial Velocity,2011,330.0,9.32,63.566,248.42,5181.0,0.88,0.68,40.4841
HD 13931 b,HD 13931,Radial Velocity,2009,4218.0,13.2,889.9195396,139.38,5867.0,1.25,1.3,47.3963
HD 7199 b,HD 7199,Radial Velocity,2011,615.0,,3639.13526015,218.73,5371.0,0.97,0.77,36.1531
HD 75289 b,HD 75289,Radial Velocity,1999,3.50927,14.2,155.7367,1260.0,6117.0,1.23,1.29,29.1158
WASP-72 b,WASP-72,Transit,2012,2.21673,14.45961,731.009,2210.0,6250.0,2.18,2.78,434.754
HATS-40 b,HATS-40,Transit,2018,3.2642736,17.71022,505.3497,2101.0,6460.0,2.26,1.561,1342.29
HATS-41 b,HATS-41,Transit,2018,4.193649,14.90797,3082.951,1710.0,6424.0,1.71,1.496,737.668
HD 142022 A b,HD 142022 A,Radial Velocity,2005,1928.0,12.9,1433.40611557,155.74,5421.0,1.04,0.9,34.2802
HD 145377 b,HD 145377,Radial Velocity,2008,103.95,12.8,1913.3366,442.98,6014.0,1.05,1.2,53.4884
HD 76700 b,HD 76700,Radial Velocity,2002,3.97097,9.6,66.7443,1424.61,5644.0,1.37,0.99,60.8831
HD 82886 b,HD 82886,Radial Velocity,2011,705.0,13.3,740.5439,435.78,4953.0,5.26,2.53,127.061
HD 24040 b,HD 24040,Radial Velocity,2006,3668.0,12.9,1589.142035,143.81,5802.0,1.3,1.11,46.6224
HD 222155 b,HD 222155,Radial Velocity,2011,3999.0,13.4,581.62598481,164.93,5701.0,1.85,1.21,50.6078
HD 158996 b,HD 158996,Radial Velocity,2018,820.2,12.3,4449.62,960.27,4069.0,50.3,1.8,283.659
KPS-1 b,KPS-1,Transit,2018,1.706291,11.54527,346.4347,1459.0,5165.0,0.907,0.892,262.706
HD 154672 b,HD 154672,Radial Velocity,2008,163.94,12.8,1706.7471,410.76,5743.0,1.32,1.18,63.0484
KELT-6 b,KELT-6,Transit,2014,7.8457,14.5717,165.2716,1313.0,6102.0,1.73,1.42,240.726
HAT-P-49 b,HAT-P-49,Transit,2014,2.69155,17.82231,699.226,2131.0,6820.0,2.06,2.22,350.351
K2-155 c,K2-155,Transit,2018,13.85,2.6,7.27,583.0,4258.0,0.58,0.65,72.7998
HD 158038 b,HD 158038,Radial Velocity,2011,521.0,13.5,486.2799,405.91,4860.0,4.5,1.3,94.8625
HR 810 b,HR 810,Radial Velocity,1999,302.79999,12.7,1970.5361234,329.57,6167.0,1.13,1.34,17.3181
BD-13 2130 b,BD-13 2130,Radial Velocity,2007,714.29999,12.5,3108.3774,744.77,4545.0,19.17,2.12,925.214
HD 285507 b,HD 285507,Radial Velocity,2013,6.0881,13.8,311.4734,736.35,4503.0,0.69,0.82,45.0293
WASP-117 b,WASP-117,Transit,2014,10.02165,11.88154,95.349,1001.0,6040.0,1.22,1.29,157.963
K2-155 d,K2-155,Transit,2018,40.718,1.9,4.27,381.0,4258.0,0.58,0.65,72.7998
HD 16175 b,HD 16175,Radial Velocity,2009,990.0,12.8,1875.1876013,259.78,5981.0,1.72,1.63,59.859
HD 16141 b,HD 16141,Radial Velocity,2000,75.523,10.9,82.6358,562.87,5757.0,1.48,1.11,37.7861
WASP-11 b,WASP-11,Transit,2008,3.72247,12.44199,251.0857,992.0,4800.0,0.89,1.42,124.73
WASP-13 b,WASP-13,Transit,2009,4.35301,13.67498,114.4188,1531.0,5950.0,1.37,0.72,227.537
WASP-95 b,WASP-95,Transit,2014,2.18467,13.78707,457.6752,1570.0,5830.0,1.23,1.46,137.544
WASP-97 b,WASP-97,Transit,2014,2.07276,12.77826,432.2488,1555.0,5640.0,1.08,1.18,151.068
11 UMi b,11 UMi,Radial Velocity,2009,516.21997,12.3,4684.8142,896.43,4213.0,29.79,2.78,125.321
BD-08 2823 b,BD-08 2823,Radial Velocity,2009,5.6,,2948.49413174,798.86,4816.0,0.71,0.5,41.3342
HD 1690 b,HD 1690,Radial Velocity,2010,533.0,12.5,2793.7257,841.73,4374.0,21.66,1.86,752.615
WASP-14 b,WASP-14,Transit,2008,2.24375,15.46842,2809.6172,1872.0,6475.0,1.4,1.62,161.997
WASP-101 b,WASP-101,Transit,2014,3.58572,16.02887,162.0933,1560.0,6380.0,1.31,1.41,201.224
BD-10 3166 b,BD-10 3166,Radial Velocity,2000,3.48777,14.1,187.5197,1240.38,5393.0,0.91,1.47,84.4069
GJ 86 b,GJ 86,Radial Velocity,1999,15.76491,12.9,1404.8086,661.12,5182.0,0.77,0.93,10.7836
WASP-22 b,WASP-22,Transit,2010,3.53269,13.78707,212.9461,1502.0,6000.0,1.24,1.46,317.652
HD 95127 b,HD 95127,Radial Velocity,2015,482.0,12.4,3378.5329,1151.28,4218.0,41.01,3.7,676.579
WASP-82 b,WASP-82,Transit,2015,2.70579,18.15858,371.8611,2190.0,6480.0,2.1,1.48,275.664
HD 204941 b,HD 204941,Radial Velocity,2011,1733.0,10.1,73.1009,134.04,5026.0,0.78,0.58,28.7165
WASP-29 b,WASP-29,Transit,2010,3.92273,8.63093,73.1009,970.0,4800.0,0.79,0.77,87.5953
WASP-26 b,WASP-26,Transit,2010,2.7566,13.56289,270.1555,1650.0,6034.0,1.22,0.86,252.759
K2-164 b,K2-164,Transit,2018,17.355066,3.24925008,10.6,,5791.0,2.196069,1.180894,375.67
K2-169 b,K2-169,Transit,2018,6.380803,1.27328671,2.16,,5548.0,0.919053,0.986144,235.867
HAT-P-22 b,HAT-P-22,Transit,2010,3.21222,12.89035,785.0401,1463.0,5302.0,1.11,1.13,81.7647
HAT-P-24 b,HAT-P-24,Transit,2010,3.35524,14.5717,238.3725,1637.0,6373.0,1.38,1.37,415.344
HD 212301 b,HD 212301,Radial Velocity,2005,2.24571,14.2,162.0933,1870.75,6239.0,1.16,1.55,54.2304
WASP-38 b,WASP-38,Transit,2010,6.87188,13.78707,1093.3352,1250.0,6180.0,1.52,1.76,136.24
K2-170 b,K2-170,Transit,2018,7.576544,1.41817537,2.6,,5748.0,0.981614,0.963657,392.872
K2-171 b,K2-171,Transit,2018,5.628466,2.68657205,7.69,,5250.0,1.717458,0.891587,606.128
HAT-P-29 b,HAT-P-29,Transit,2011,5.72319,13.11453,279.6904,1281.0,6087.0,1.3,1.45,313.576
HD 213240 b,HD 213240,Radial Velocity,2001,882.70001,12.8,1655.88600047,257.7,5979.0,1.51,1.57,40.8707
HD 215497 b,HD 215497,Radial Velocity,2009,3.93404,,1588.82420659,1015.96,5110.0,0.85,0.67,40.5468
WASP-41 b,WASP-41,Transit,2011,3.0524,12.3299,270.1555,1244.0,5545.0,0.83,0.81,163.371
WASP-48 b,WASP-48,Transit,2011,2.14363,16.8135,254.264,2035.0,5920.0,1.58,0.88,454.144
K2-172 b,K2-172,Transit,2018,14.316941,1.66608079,3.42,,5569.0,0.868889,0.934356,249.742
K2-172 c,K2-172,Transit,2018,29.62682,3.20569097,10.4,,5569.0,0.868889,0.934356,249.742
K2-190 b,K2-190,Transit,2018,10.098858,1.35673729,2.41,,5631.0,0.912206,0.904597,160.679
HAT-P-5 b,HAT-P-5,Transit,2007,2.78849,13.56289,311.4734,1517.0,5960.0,1.12,1.04,303.336
HAT-P-6 b,HAT-P-6,Transit,2007,3.85298,16.58932,419.5356,1675.0,6570.0,1.62,1.79,275.358
HD 218566 b,HD 218566,Radial Velocity,2010,225.7,9.32,63.566,253.15,4730.0,0.85,0.76,28.8274
HD 240237 b,HD 240237,Radial Velocity,2011,745.70001,12.2,5050.3187,1153.09,3926.0,71.23,8.76,933.377
XO-1 b,XO-1,Transit,2006,3.94153,12.77826,263.7989,1210.0,5750.0,0.88,0.88,163.553
XO-4 b,XO-4,Transit,2010,4.12508,14.01125,451.3186,1630.0,6397.0,1.45,1.1,272.655
K2-191 b,K2-191,Transit,2018,2.858646,1.57889322,3.12,,5176.0,0.839696,0.900994,287.188
K2-200 b,K2-200,Transit,2018,2.849883,1.3643987,2.43,,5233.0,0.791736,0.860208,184.131
HD 101930 b,HD 101930,Radial Velocity,2005,70.46,10.6,79.4575,417.04,5108.0,0.86,0.57,30.0274
HD 2638 b,HD 2638,Radial Velocity,2005,3.4442,14.3,133.4886,1212.27,5186.0,0.94,0.77,54.9621
HD 30562 b,HD 30562,Radial Velocity,2009,1157.0,13.6,467.20775829,235.27,5882.0,1.61,1.12,26.1597
KELT-2 A b,KELT-2 A,Transit,2012,4.11379,15.13215,540.311,2080.0,6327.0,1.93,1.54,134.058
Pr0201 b,Pr0201,Radial Velocity,2012,4.4264,14.2,171.6282,1303.39,6174.0,1.15,1.24,180.64
K2-173 b,K2-173,Transit,2018,5.868699,1.60826194,3.22,,5580.0,0.843154,0.881538,228.641
HD 102195 b,HD 102195,Radial Velocity,2006,4.11377,14.2,130.3103,1035.17,5301.0,0.82,0.76,29.3386
HD 102117 b,HD 102117,Radial Velocity,2005,20.8133,8.47,54.0311,780.86,5655.0,1.23,1.06,39.5792
HD 330075 b,HD 330075,Radial Velocity,2004,3.38773,14.3,152.5584,990.0,5000.0,0.84,0.47,45.2989
HD 34445 b,HD 34445,Radial Velocity,2009,1049.0,13.9,260.6206,231.47,5879.0,1.38,1.14,46.0907
HD 77338 b,HD 77338,Radial Velocity,2012,5.7361,4.12,15.9,1035.54,5341.0,0.97,1.37,45.935
HAT-P-40 b,HAT-P-40,Transit,2012,4.45724,17.03768,152.5584,1770.0,6080.0,1.94,1.03,464.469
HD 215152 c,HD 215152,Radial Velocity,2018,7.28243,,468.79690033,783.2,4935.0,0.73,0.77,21.5974
HD 215152 d,HD 215152,Radial Velocity,2018,10.86499,,770.41605857,685.43,4935.0,0.73,0.77,21.5974
HD 103197 b,HD 103197,Radial Velocity,2011,47.84,5.83,28.6047,474.97,5250.0,0.88,0.8,57.1463
HD 108874 b,HD 108874,Radial Velocity,2002,394.48123,13.6,451.3186,271.33,5600.0,1.05,1.1,59.5175
HD 40979 b,HD 40979,Radial Velocity,2002,264.14999,12.9,1484.2661,354.69,6165.0,1.21,1.45,34.0883
HD 4203 b,HD 4203,Radial Velocity,2001,431.88,13.3,708.7609,297.28,5596.0,1.42,1.25,81.3795
WASP-49 b,WASP-49,Transit,2012,2.78174,12.44199,117.5971,1400.0,5600.0,0.97,0.92,194.553
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,Microlensing,2018,,13.7,407.0,,,,0.81,6300.0
HD 121504 b,HD 121504,Radial Velocity,2003,63.33,13.6,479.9233,523.32,6027.0,1.07,1.62,41.6592
HD 47186 b,HD 47186,Radial Velocity,2008,4.0845,5.02,22.2481,1267.79,5657.0,1.08,0.96,37.4574
WASP-66 b,WASP-66,Transit,2012,4.08605,15.6926,746.9005,1569.7,6600.0,1.76,1.33,500.258
WASP-67 b,WASP-67,Transit,2012,4.61442,12.89035,136.6669,1003.0,5200.0,0.88,0.91,189.469
K2-197 b,K2-197,Transit,2018,8.357881,2.56,7.08,848.0,5667.0,0.93,1.0,247.637
HD 185269 b,HD 185269,Radial Velocity,2006,6.83776,13.8,321.0083,1455.61,5923.0,2.0,1.3,51.9917
HD 181342 b,HD 181342,Radial Velocity,2009,564.1,13.2,807.2882,410.15,4945.0,4.71,1.69,120.391
K2-240 b,K2-240,Transit,2018,6.034,2.0,4.66,586.0,3810.0,0.54,0.58,72.9105
CoRoT-20 c,CoRoT-20,Radial Velocity,2018,1675.0,12.2,5403.11,168.16,5880.0,1.02,1.14,844.061
HD 89345 b,HD 89345,Transit,2018,11.8143,7.39794,34.9613,1089.0,5576.0,1.747,1.157,132.345
WASP-158 b,WASP-158,Transit,2018,3.656333,11.99363,886.7457,1590.0,6350.0,1.39,1.38,524.993
HD 200964 b,HD 200964,Radial Velocity,2010,606.3,13.5,508.21017,425.95,4982.0,4.92,1.39,72.5922
K2-238 b,K2-238,Transit,2018,3.20466,14.5717,273.3338,1587.0,5630.0,1.59,1.19,537.963
WASP-162 b,WASP-162,Transit,2018,9.62468,11.209,1652.716,910.0,5300.0,1.11,0.95,310.841
WASP-168 b,WASP-168,Transit,2018,4.153658,16.8135,133.4886,1340.0,6000.0,1.12,1.08,303.941
HD 28678 b,HD 28678,Radial Velocity,2011,380.2,13.5,490.09386,561.84,4972.0,6.48,1.53,189.908
HD 30856 b,HD 30856,Radial Velocity,2011,847.0,13.5,491.68301,364.02,4895.0,4.4,1.17,131.199
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,Microlensing,2018,,11.0,83.7,,,,0.4,6400.0
K2-244 b,K2-244,Transit,2018,21.06884,1.75,3.71,638.0,5677.0,0.92,0.86,212.902
K2-266 b,K2-266,Transit,2018,0.658524,3.3,11.26782377,1515.0,4285.0,0.703,0.686,77.5586
K2-266 c,K2-266,Transit,2018,7.814,0.705,0.29013072,664.5,4285.0,0.703,0.686,77.5586
WASP-173 A b,WASP-173 A,Transit,2018,1.38665318,13.4508,1172.7927,1880.0,5800.0,1.11,1.05,232.98
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,Microlensing,2018,,9.01,60.0,,,,0.41,6100.0
HD 5319 b,HD 5319,Radial Velocity,2007,637.1,13.5,494.54348,377.72,4871.0,4.06,1.27,121.405
K2-159 b,K2-159,Transit,2018,12.42205,2.26,5.73,684.0,5425.0,0.83,0.9,170.998
K2-266 e,K2-266,Transit,2018,19.482,2.73,14.3,490.1,4285.0,0.703,0.686,77.5586
K2-266 d,K2-266,Transit,2018,14.697,2.93,8.9,538.3,4285.0,0.703,0.686,77.5586
WASP-147 b,WASP-147,Transit,2018,4.60273,12.498035,87.40325,1404.0,5702.0,1.429,1.044,436.098
WASP-160 B b,WASP-160 B,Transit,2018,3.7684952,12.21781,88.35674,1119.0,5298.0,0.868,0.87,288.326
HD 95089 c,HD 95089,Radial Velocity,2016,1785.0,13.1,1096.5135,292.91,4918.0,5.08,1.54,136.957
K2-166 b,K2-166,Transit,2018,8.52695,2.19,5.43,1140.0,5960.0,1.61,1.16,476.882
HATS-36 b,HATS-36,Transit,2018,4.175186,12.92,1022.14128,1203.0,5950.0,1.1,1.1,856.436
WASP-165 b,WASP-165,Transit,2018,3.465509,14.12334,209.13214,1624.0,5599.0,1.75,1.248,602.236
HD 96063 b,HD 96063,Radial Velocity,2011,362.5,13.7,403.6441,500.75,5020.0,4.75,1.37,140.065
K2-228 b,K2-228,Transit,2018,2.69828,1.21,1.92,914.0,4715.0,0.65,0.71,129.46
K2-283 b,K2-283,Transit,2018,1.921036,3.52,12.2,1186.0,5060.0,0.82,0.89,402.915
K2-151 b,K2-151,Transit,2018,3.835476,1.49,2.83,566.0,3695.0,0.45,0.47,69.4798
K2-281 b,K2-281,Transit,2018,8.687721,8.18,50.9,665.0,4812.0,0.76,0.82,458.139
K2-216 b,K2-216,Transit,2018,2.1748,1.75,8.0,1103.0,4503.0,0.72,0.7,115.461
HD 5319 c,HD 5319,Radial Velocity,2014,872.2,13.8,334.67499,340.67,4871.0,4.06,1.27,121.405
K2-230 b,K2-230,Transit,2018,2.86041,1.96,4.5,1529.0,5945.0,1.39,1.11,540.773
K2-188 b,K2-188,Transit,2018,1.742169,1.35,2.39,1692.0,5977.0,1.19,1.06,446.821
GJ 96 b,GJ 96,Radial Velocity,2018,73.94,4.67,19.66,257.81,3785.0,0.580612,0.6,11.9315
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,Microlensing,2018,,12.9,1450.0,,,,0.039,6260.0
HD 94834 b,HD 94834,Radial Velocity,2018,1576.0,13.7,400.4658,286.45,4798.0,4.2,1.11,98.1609
K2-153 b,K2-153,Transit,2018,7.51574,2.0,4.66,497.0,3845.0,0.53,0.55,143.125
HATS-11 b,HATS-11,Transit,2016,3.619188,18.03,263.7989,1596.0,6563.0,1.54,1.33,944.603
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,Microlensing,2018,,12.2,4923.0,,,,0.073,7010.0
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,Microlensing,2018,,6.42,33.7,,,,0.0094,7100.0
K2-241 b,K2-241,Transit,2018,26.8199,2.55,7.04,507.0,5262.0,0.75,0.71,149.464
K2-117 c,K2-117,Transit,2017,5.444017,2.06,4.9,537.0,3778.0,0.51,0.54,101.632
K2-284 b,K2-284,Transit,2018,4.795069,2.78,8.15,653.0,4140.0,0.607,0.63,107.272
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,Microlensing,2018,,14.1,200.0,,,,0.15,6800.0
HD 12648 b,HD 12648,Radial Velocity,2015,133.60001,13.4,622.9468,1053.23,4835.0,11.02,0.67,182.192
K2-243 b,K2-243,Transit,2018,11.54182,2.17,5.35,1035.0,6570.0,1.39,1.29,266.864
K2-117 b,K2-117,Transit,2017,1.2916,2.03,4.78,868.0,3778.0,0.51,0.54,101.632
K2-312 c,HD 80653,Radial Velocity,2023,871.32,12.8,1681.31227303,229.0,5959.0,1.199,1.15,109.86
K2-245 b,K2-245,Transit,2018,11.89307,4.34,17.4,923.0,5793.0,1.25,0.83,456.064
